TOW,0,200412050jax
YdsL,359,200412050jax
TOL,0,200412050jax
Winner,Philadelphia Eagles,200412050phi
Loser,Green Bay Packers,200412050phi
PtsW,47,200412050phi
PtsL,17,200412050phi
YdsW,542,200412050phi
TOW,1,200412050phi
YdsL,249,200412050phi
TOL,2,200412050phi
Winner,Carolina Panthers,200412050nor
Loser,New Orleans Saints,200412050nor
PtsW,32,200412050nor
PtsL,21,200412050nor
YdsW,401,200412050nor
TOW,0,200412050nor
YdsL,280,200412050nor
TOL,3,200412050nor
Winner,San Diego Chargers,200412050sdg
Loser,Denver Broncos,200412050sdg
PtsW,20,200412050sdg
PtsL,17,200412050sdg
YdsW,208,200412050sdg
TOW,2,200412050sdg
YdsL,337,200412050sdg
TOL,4,200412050sdg
Winner,Dallas Cowboys,200412060sea
Loser,Seattle Seahawks,200412060sea
PtsW,43,200412060sea
PtsL,39,200412060sea
YdsW,405,200412060sea
TOW,2,200412060sea
YdsL,507,200412060sea
TOL,2,200412060sea
Winner,Jacksonville Jaguars,200412120jax
Loser,Chicago Bears,200412120jax
PtsW,22,200412120jax
PtsL,3,200412120jax
YdsW,332,200412120jax
TOW,1,200412120jax
YdsL,210,200412120jax
TOL,2,200412120jax
Winner,Indianapolis Colts,200412120htx
Loser,Houston Texans,200412120htx
PtsW,23,200412120htx
PtsL,14,200412120htx
YdsW,382,200412120htx
TOW,0,200412120htx
YdsL,273,200412120htx
TOL,2,200412120htx
Winner,Seattle Seahawks,200412120min
Loser,Minnesota Vikings,200412120min
PtsW,27,200412120min
PtsL,23,200412120min
YdsW,455,200412120min
TOW,2,200412120min
YdsL,374,200412120min
TOL,2,200412120min
Winner,Green Bay Packers,200412120gnb
Loser,Detroit Lions,200412120gnb
PtsW,16,200412120gnb
PtsL,13,200412120gnb
YdsW,301,200412120gnb
TOW,0,200412120gnb
YdsL,228,200412120gnb
TOL,0,200412120gnb
Winner,Carolina Panthers,200412120car
Loser,St. Louis Rams,200412120car
PtsW,20,200412120car
PtsL,7,200412120car
YdsW,308,200412120car
TOW,2,200412120car
YdsL,292,200412120car
TOL,7,200412120car
Winner,Denver Broncos,200412120den
Loser,Miami Dolphins,200412120den
PtsW,20,200412120den
PtsL,17,200412120den
YdsW,415,200412120den
TOW,3,200412120den
YdsL,214,200412120den
TOL,1,200412120den
Winner,Baltimore Ravens,200412120rav
Loser,New York Giants,200412120rav
PtsW,37,200412120rav
PtsL,14,200412120rav
YdsW,353,200412120rav
TOW,1,200412120rav
YdsL,196,200412120rav
TOL,6,200412120rav
Winner,Atlanta Falcons,200412120atl
Loser,Oakland Raiders,200412120atl
PtsW,35,200412120atl
PtsL,10,200412120atl
YdsW,354,200412120atl
TOW,0,200412120atl
YdsL,296,200412120atl
TOL,3,200412120atl
Winner,San Diego Chargers,200412120sdg
Loser,Tampa Bay Buccaneers,200412120sdg
PtsW,31,200412120sdg
PtsL,24,200412120sdg
YdsW,336,200412120sdg
TOW,3,200412120sdg
YdsL,436,200412120sdg
TOL,4,200412120sdg
Winner,Philadelphia Eagles,200412120was
Loser,Washington Redskins,200412120was
PtsW,17,200412120was
PtsL,14,200412120was
YdsW,312,200412120was
TOW,2,200412120was
YdsL,312,200412120was
TOL,1,200412120was
Winner,San Francisco 49ers,200412120crd
Loser,Arizona Cardinals,200412120crd
PtsW,31,200412120crd
PtsL,28,200412120crd
YdsW,352,200412120crd
TOW,1,200412120crd
YdsL,374,200412120crd
TOL,2,200412120crd
Winner,New Orleans Saints,200412120dal
Loser,Dallas Cowboys,200412120dal
PtsW,27,200412120dal
PtsL,13,200412120dal
YdsW,344,200412120dal
TOW,2,200412120dal
YdsL,269,200412120dal
TOL,4,200412120dal
Winner,New England Patriots,200412120nwe
Loser,Cincinnati Bengals,200412120nwe
PtsW,35,200412120nwe
PtsL,28,200412120nwe
YdsW,351,200412120nwe
TOW,0,200412120nwe
YdsL,478,200412120nwe
TOL,3,200412120nwe
Winner,Pittsburgh Steelers,200412120pit
Loser,New York Jets,200412120pit
PtsW,17,200412120pit
PtsL,6,200412120pit
YdsW,262,200412120pit
TOW,2,200412120pit
YdsL,296,200412120pit
TOL,3,200412120pit
Winner,Buffalo Bills,200412120buf
Loser,Cleveland Browns,200412120buf
PtsW,37,200412120buf
PtsL,7,200412120buf
YdsW,321,200412120buf
TOW,3,200412120buf
YdsL,26,200412120buf
TOL,5,200412120buf
Winner,Kansas City Chiefs,200412130oti
Loser,Tennessee Titans,200412130oti
PtsW,49,200412130oti
PtsL,38,200412130oti
YdsW,383,200412130oti
TOW,2,200412130oti
YdsL,542,200412130oti
TOL,4,200412130oti
Winner,Pittsburgh Steelers,200412180nyg
Loser,New York Giants,200412180nyg
PtsW,33,200412180nyg
PtsL,30,200412180nyg
YdsW,469,200412180nyg
TOW,2,200412180nyg
YdsL,278,200412180nyg
TOL,1,200412180nyg
Winner,Atlanta Falcons,200412180atl
Loser,Carolina Panthers,200412180atl
PtsW,34,200412180atl
PtsL,31,200412180atl
YdsW,329,200412180atl
TOW,4,200412180atl
YdsL,375,200412180atl
TOL,4,200412180atl
Winner,Washington Redskins,200412180sfo
Loser,San Francisco 49ers,200412180sfo
PtsW,26,200412180sfo
PtsL,16,200412180sfo
YdsW,337,200412180sfo
TOW,1,200412180sfo
YdsL,254,200412180sfo
TOL,4,200412180sfo
Winner,Houston Texans,200412190chi
Loser,Chicago Bears,200412190chi
PtsW,24,200412190chi
PtsL,5,200412190chi
YdsW,314,200412190chi
TOW,0,200412190chi
YdsL,203,200412190chi
TOL,4,200412190chi
Winner,Arizona Cardinals,200412190crd
Loser,St. Louis Rams,200412190crd
PtsW,31,200412190crd
PtsL,7,200412190crd
YdsW,402,200412190crd
TOW,1,200412190crd
YdsL,185,200412190crd
TOL,2,200412190crd
Winner,Minnesota Vikings,200412190det
Loser,Detroit Lions,200412190det
PtsW,28,200412190det
PtsL,27,200412190det
YdsW,461,200412190det
TOW,1,200412190det
YdsL,463,200412190det
TOL,3,200412190det
Winner,Philadelphia Eagles,200412190phi
Loser,Dallas Cowboys,200412190phi
PtsW,12,200412190phi
PtsL,7,200412190phi
YdsW,328,200412190phi
TOW,3,200412190phi
YdsL,237,200412190phi
TOL,2,200412190phi
Winner,Indianapolis Colts,200412190clt
Loser,Baltimore Ravens,200412190clt
PtsW,20,200412190clt
PtsL,10,200412190clt
YdsW,316,200412190clt
TOW,0,200412190clt
YdsL,354,200412190clt
TOL,2,200412190clt
Winner,Oakland Raiders,200412190rai
Loser,Tennessee Titans,200412190rai
PtsW,40,200412190rai
PtsL,35,200412190rai
YdsW,415,200412190rai
TOW,1,200412190rai
YdsL,527,200412190rai
TOL,2,200412190rai
Winner,Jacksonville Jaguars,200412190gnb
Loser,Green Bay Packers,200412190gnb
PtsW,28,200412190gnb
PtsL,25,200412190gnb
YdsW,312,200412190gnb
TOW,2,200412190gnb
YdsL,444,200412190gnb
TOL,5,200412190gnb
Winner,New Orleans Saints,200412190tam
Loser,Tampa Bay Buccaneers,200412190tam
PtsW,21,200412190tam
PtsL,17,200412190tam
YdsW,247,200412190tam
TOW,1,200412190tam
YdsL,283,200412190tam
TOL,4,200412190tam
Winner,Kansas City Chiefs,200412190kan
Loser,Denver Broncos,200412190kan
PtsW,45,200412190kan
PtsL,17,200412190kan
YdsW,410,200412190kan
TOW,0,200412190kan
YdsL,402,200412190kan
TOL,3,200412190kan
Winner,San Diego Chargers,200412190cle
Loser,Cleveland Browns,200412190cle
PtsW,21,200412190cle
PtsL,0,200412190cle
YdsW,257,200412190cle
TOW,1,200412190cle
YdsL,231,200412190cle
TOL,1,200412190cle
Winner,New York Jets,200412190nyj
Loser,Seattle Seahawks,200412190nyj
PtsW,37,200412190nyj
PtsL,14,200412190nyj
YdsW,482,200412190nyj
TOW,0,200412190nyj
YdsL,275,200412190nyj
TOL,3,200412190nyj
Winner,Buffalo Bills,200412190cin
Loser,Cincinnati Bengals,200412190cin
PtsW,33,200412190cin
PtsL,17,200412190cin
YdsW,212,200412190cin
TOW,1,200412190cin
YdsL,275,200412190cin
TOL,4,200412190cin
Winner,Miami Dolphins,200412200mia
Loser,New England Patriots,200412200mia
PtsW,29,200412200mia
PtsL,28,200412200mia
YdsW,231,200412200mia
TOW,1,200412200mia
YdsL,322,200412200mia
TOL,4,200412200mia
Winner,Green Bay Packers,200412240min
Loser,Minnesota Vikings,200412240min
PtsW,34,200412240min
PtsL,31,200412240min
YdsW,460,200412240min
TOW,1,200412240min
YdsL,416,200412240min
TOL,0,200412240min
Winner,Kansas City Chiefs,200412250kan
Loser,Oakland Raiders,200412250kan
PtsW,31,200412250kan
PtsL,30,200412250kan
YdsW,433,200412250kan
TOW,2,200412250kan
YdsL,300,200412250kan
TOL,1,200412250kan
Winner,Denver Broncos,200412250oti
Loser,Tennessee Titans,200412250oti
PtsW,37,200412250oti
PtsL,16,200412250oti
YdsW,496,200412250oti
TOW,2,200412250oti
YdsL,153,200412250oti
TOL,2,200412250oti
Winner,Pittsburgh Steelers,200412260pit
Loser,Baltimore Ravens,200412260pit
PtsW,20,200412260pit
PtsL,7,200412260pit
YdsW,404,200412260pit
TOW,2,200412260pit
YdsL,248,200412260pit
TOL,1,200412260pit
Winner,Indianapolis Colts,200412260clt
Loser,San Diego Chargers,200412260clt
PtsW,34,200412260clt
PtsL,31,200412260clt
YdsW,464,200412260clt
TOW,1,200412260clt
YdsL,374,200412260clt
TOL,1,200412260clt
Winner,Dallas Cowboys,200412260dal
Loser,Washington Redskins,200412260dal
PtsW,13,200412260dal
PtsL,10,200412260dal
YdsW,306,200412260dal
TOW,2,200412260dal
YdsL,233,200412260dal
TOL,3,200412260dal
Winner,Houston Texans,200412260jax
Loser,Jacksonville Jaguars,200412260jax
PtsW,21,200412260jax
PtsL,0,200412260jax
YdsW,333,200412260jax
TOW,2,200412260jax
YdsL,126,200412260jax
TOL,3,200412260jax
Winner,Miami Dolphins,200412260mia
Loser,Cleveland Browns,200412260mia
PtsW,10,200412260mia
PtsL,7,200412260mia
YdsW,280,200412260mia
TOW,2,200412260mia
YdsL,285,200412260mia
TOL,4,200412260mia
Winner,New Orleans Saints,200412260nor
Loser,Atlanta Falcons,200412260nor
PtsW,26,200412260nor
PtsL,13,200412260nor
YdsW,369,200412260nor
TOW,2,200412260nor
YdsL,267,200412260nor
TOL,3,200412260nor
Winner,Cincinnati Bengals,200412260cin
Loser,New York Giants,200412260cin
PtsW,23,200412260cin
PtsL,22,200412260cin
YdsW,233,200412260cin
TOW,2,200412260cin
YdsL,326,200412260cin
TOL,1,200412260cin
Winner,Seattle Seahawks,200412260sea
Loser,Arizona Cardinals,200412260sea
PtsW,24,200412260sea
PtsL,21,200412260sea
YdsW,301,200412260sea
TOW,1,200412260sea
YdsL,317,200412260sea
TOL,2,200412260sea
Winner,New England Patriots,200412260nyj
Loser,New York Jets,200412260nyj
PtsW,23,200412260nyj
PtsL,7,200412260nyj
YdsW,372,200412260nyj
TOW,0,200412260nyj
YdsL,279,200412260nyj
TOL,3,200412260nyj
Winner,Buffalo Bills,200412260sfo
Loser,San Francisco 49ers,200412260sfo
PtsW,41,200412260sfo
PtsL,7,200412260sfo
YdsW,441,200412260sfo
TOW,1,200412260sfo
YdsL,189,200412260sfo
TOL,4,200412260sfo
Winner,Carolina Panthers,200412260tam
Loser,Tampa Bay Buccaneers,200412260tam
PtsW,37,200412260tam
PtsL,20,200412260tam
YdsW,348,200412260tam
TOW,0,200412260tam
YdsL,345,200412260tam
TOL,3,200412260tam
Winner,Detroit Lions,200412260det
Loser,Chicago Bears,200412260det
PtsW,19,200412260det
PtsL,13,200412260det
YdsW,314,200412260det
TOW,1,200412260det
YdsL,229,200412260det
TOL,1,200412260det
Winner,St. Louis Rams,200412270ram
Loser,Philadelphia Eagles,200412270ram
PtsW,20,200412270ram
PtsL,7,200412270ram
YdsW,419,200412270ram
TOW,1,200412270ram
YdsL,155,200412270ram
TOL,1,200412270ram
Winner,Cleveland Browns,200401020htx
Loser,Houston Texans,200401020htx
PtsW,22,200401020htx
PtsL,14,200401020htx
YdsW,364,200401020htx
TOW,2,200401020htx
YdsL,238,200401020htx
TOL,1,200401020htx
Winner,New Orleans Saints,200401020car
Loser,Carolina Panthers,200401020car
PtsW,21,200401020car
PtsL,18,200401020car
YdsW,360,200401020car
TOW,0,200401020car
YdsL,320,200401020car
TOL,3,200401020car
Winner,Seattle Seahawks,200401020sea
Loser,Atlanta Falcons,200401020sea
PtsW,28,200401020sea
PtsL,26,200401020sea
YdsW,253,200401020sea
TOW,1,200401020sea
YdsL,354,200401020sea
TOL,1,200401020sea
Winner,Denver Broncos,200401020den
Loser,Indianapolis Colts,200401020den
PtsW,33,200401020den
PtsL,14,200401020den
YdsW,453,200401020den
TOW,0,200401020den
YdsL,200,200401020den
TOL,1,200401020den
Winner,Green Bay Packers,200401020chi
Loser,Chicago Bears,200401020chi
PtsW,31,200401020chi
PtsL,14,200401020chi
YdsW,387,200401020chi
TOW,0,200401020chi
YdsL,246,200401020chi
TOL,1,200401020chi
Winner,Cincinnati Bengals,200401020phi
Loser,Philadelphia Eagles,200401020phi
PtsW,38,200401020phi
PtsL,10,200401020phi
YdsW,308,200401020phi
TOW,0,200401020phi
YdsL,342,200401020phi
TOL,5,200401020phi
Winner,Arizona Cardinals,200401020crd
Loser,Tampa Bay Buccaneers,200401020crd
PtsW,12,200401020crd
PtsL,7,200401020crd
YdsW,222,200401020crd
TOW,1,200401020crd
YdsL,249,200401020crd
TOL,4,200401020crd
Winner,San Diego Chargers,200401020sdg
Loser,Kansas City Chiefs,200401020sdg
PtsW,24,200401020sdg
PtsL,17,200401020sdg
YdsW,353,200401020sdg
TOW,2,200401020sdg
YdsL,443,200401020sdg
TOL,4,200401020sdg
Winner,New England Patriots,200401020nwe
Loser,San Francisco 49ers,200401020nwe
PtsW,21,200401020nwe
PtsL,7,200401020nwe
YdsW,405,200401020nwe
TOW,3,200401020nwe
YdsL,318,200401020nwe
TOL,2,200401020nwe
Winner,Washington Redskins,200401020was
Loser,Minnesota Vikings,200401020was
PtsW,21,200401020was
PtsL,18,200401020was
YdsW,318,200401020was
TOW,2,200401020was
YdsL,320,200401020was
TOL,0,200401020was
Winner,Baltimore Ravens,200401020rav
Loser,Miami Dolphins,200401020rav
PtsW,30,200401020rav
PtsL,23,200401020rav
YdsW,332,200401020rav
TOW,0,200401020rav
YdsL,345,200401020rav
TOL,3,200401020rav
Winner,Pittsburgh Steelers,200401020buf
Loser,Buffalo Bills,200401020buf
PtsW,29,200401020buf
PtsL,24,200401020buf
YdsW,262,200401020buf
TOW,3,200401020buf
YdsL,267,200401020buf
TOL,3,200401020buf
Winner,Jacksonville Jaguars,200401020rai
Loser,Oakland Raiders,200401020rai
PtsW,13,200401020rai
PtsL,6,200401020rai
YdsW,242,200401020rai
TOW,2,200401020rai
YdsL,281,200401020rai
TOL,4,200401020rai
Winner,St. Louis Rams,200401020ram
Loser,New York Jets,200401020ram
PtsW,32,200401020ram
PtsL,29,200401020ram
YdsW,479,200401020ram
TOW,3,200401020ram
YdsL,324,200401020ram
TOL,0,200401020ram
Winner,New York Giants,200401020nyg
Loser,Dallas Cowboys,200401020nyg
PtsW,28,200401020nyg
PtsL,24,200401020nyg
YdsW,235,200401020nyg
TOW,1,200401020nyg
YdsL,367,200401020nyg
TOL,2,200401020nyg
Winner,Tennessee Titans,200401020oti
Loser,Detroit Lions,200401020oti
PtsW,24,200401020oti
PtsL,19,200401020oti
YdsW,312,200401020oti
TOW,0,200401020oti
YdsL,434,200401020oti
TOL,2,200401020oti
Winner,Washington Redskins,200309040was
Loser,New York Jets,200309040was
PtsW,16,200309040was
PtsL,13,200309040was
YdsW,327,200309040was
TOW,2,200309040was
YdsL,158,200309040was
TOL,0,200309040was
Winner,Atlanta Falcons,200309070dal
Loser,Dallas Cowboys,200309070dal
PtsW,27,200309070dal
PtsL,13,200309070dal
YdsW,318,200309070dal
TOW,1,200309070dal
YdsL,403,200309070dal
TOL,2,200309070dal
Winner,Pittsburgh Steelers,200309070pit
Loser,Baltimore Ravens,200309070pit
PtsW,34,200309070pit
PtsL,15,200309070pit
YdsW,339,200309070pit
TOW,1,200309070pit
YdsL,231,200309070pit
TOL,2,200309070pit
Winner,Buffalo Bills,200309070buf
Loser,New England Patriots,200309070buf
PtsW,31,200309070buf
PtsL,0,200309070buf
YdsW,322,200309070buf
TOW,2,200309070buf
YdsL,239,200309070buf
TOL,4,200309070buf
Winner,Seattle Seahawks,200309070sea
Loser,New Orleans Saints,200309070sea
PtsW,27,200309070sea
PtsL,10,200309070sea
YdsW,270,200309070sea
TOW,0,200309070sea
YdsL,359,200309070sea
TOL,4,200309070sea
Winner,San Francisco 49ers,200309070sfo
Loser,Chicago Bears,200309070sfo
PtsW,49,200309070sfo
PtsL,7,200309070sfo
YdsW,391,200309070sfo
TOW,2,200309070sfo
YdsL,127,200309070sfo
TOL,5,200309070sfo
Winner,New York Giants,200309070nyg
Loser,St. Louis Rams,200309070nyg
PtsW,23,200309070nyg
PtsL,13,200309070nyg
YdsW,336,200309070nyg
TOW,3,200309070nyg
YdsL,355,200309070nyg
TOL,4,200309070nyg
Winner,Denver Broncos,200309070cin
Loser,Cincinnati Bengals,200309070cin
PtsW,30,200309070cin
PtsL,10,200309070cin
YdsW,293,200309070cin
TOW,3,200309070cin
YdsL,294,200309070cin
TOL,4,200309070cin
Winner,Carolina Panthers,200309070car
Loser,Jacksonville Jaguars,200309070car
PtsW,24,200309070car
PtsL,23,200309070car
YdsW,242,200309070car
TOW,2,200309070car
YdsL,331,200309070car
TOL,1,200309070car
Winner,Tennessee Titans,200309070oti
Loser,Oakland Raiders,200309070oti
PtsW,25,200309070oti
PtsL,20,200309070oti
YdsW,334,200309070oti
TOW,2,200309070oti
YdsL,280,200309070oti
TOL,1,200309070oti
Winner,Kansas City Chiefs,200309070kan
Loser,San Diego Chargers,200309070kan
PtsW,27,200309070kan
PtsL,14,200309070kan
YdsW,390,200309070kan
TOW,2,200309070kan
YdsL,232,200309070kan
TOL,2,200309070kan
Winner,Indianapolis Colts,200309070cle
Loser,Cleveland Browns,200309070cle
PtsW,9,200309070cle
PtsL,6,200309070cle
YdsW,271,200309070cle
TOW,2,200309070cle
YdsL,280,200309070cle
TOL,2,200309070cle
Winner,Detroit Lions,200309070det
Loser,Arizona Cardinals,200309070det
PtsW,42,200309070det
PtsL,24,200309070det
YdsW,261,200309070det
TOW,0,200309070det
YdsL,434,200309070det
TOL,3,200309070det
Winner,Minnesota Vikings,200309070gnb
Loser,Green Bay Packers,200309070gnb
PtsW,30,200309070gnb
PtsL,25,200309070gnb
YdsW,337,200309070gnb
TOW,2,200309070gnb
YdsL,304,200309070gnb
TOL,5,200309070gnb
Winner,Houston Texans,200309070mia
Loser,Miami Dolphins,200309070mia
PtsW,21,200309070mia
PtsL,20,200309070mia
YdsW,393,200309070mia
TOW,0,200309070mia
YdsL,301,200309070mia
TOL,3,200309070mia
Winner,Tampa Bay Buccaneers,200309080phi
Loser,Philadelphia Eagles,200309080phi
PtsW,17,200309080phi
PtsL,0,200309080phi
YdsW,328,200309080phi
TOW,1,200309080phi
YdsL,245,200309080phi
TOL,2,200309080phi
Winner,Green Bay Packers,200309140gnb
Loser,Detroit Lions,200309140gnb
PtsW,31,200309140gnb
PtsL,6,200309140gnb
YdsW,332,200309140gnb
TOW,2,200309140gnb
YdsL,293,200309140gnb
TOL,3,200309140gnb
Winner,Seattle Seahawks,200309140crd
Loser,Arizona Cardinals,200309140crd
PtsW,38,200309140crd
PtsL,0,200309140crd
YdsW,323,200309140crd
TOW,0,200309140crd
YdsL,286,200309140crd
TOL,6,200309140crd
Winner,New England Patriots,200309140phi
Loser,Philadelphia Eagles,200309140phi
PtsW,31,200309140phi
PtsL,10,200309140phi
YdsW,309,200309140phi
TOW,0,200309140phi
YdsL,268,200309140phi
TOL,6,200309140phi
Winner,New Orleans Saints,200309140nor
Loser,Houston Texans,200309140nor
PtsW,31,200309140nor
PtsL,10,200309140nor
YdsW,292,200309140nor
TOW,0,200309140nor
YdsL,258,200309140nor
TOL,2,200309140nor
Winner,Minnesota Vikings,200309140min
Loser,Chicago Bears,200309140min
PtsW,24,200309140min
PtsL,13,200309140min
YdsW,400,200309140min
TOW,1,200309140min
YdsL,208,200309140min
TOL,1,200309140min
Winner,Denver Broncos,200309140sdg
Loser,San Diego Chargers,200309140sdg
PtsW,37,200309140sdg
PtsL,13,200309140sdg
YdsW,382,200309140sdg
TOW,0,200309140sdg
YdsL,303,200309140sdg
TOL,1,200309140sdg
Winner,Indianapolis Colts,200309140clt
Loser,Tennessee Titans,200309140clt
PtsW,33,200309140clt
PtsL,7,200309140clt
YdsW,291,200309140clt
TOW,0,200309140clt
YdsL,236,200309140clt
TOL,2,200309140clt
Winner,Carolina Panthers,200309140tam
Loser,Tampa Bay Buccaneers,200309140tam
PtsW,12,200309140tam
PtsL,9,200309140tam
YdsW,258,200309140tam
TOW,2,200309140tam
YdsL,397,200309140tam
TOL,1,200309140tam
Winner,Baltimore Ravens,200309140rav
Loser,Cleveland Browns,200309140rav
PtsW,33,200309140rav
PtsL,13,200309140rav
YdsW,393,200309140rav
TOW,3,200309140rav
YdsL,175,200309140rav
TOL,3,200309140rav
Winner,Miami Dolphins,200309140nyj
Loser,New York Jets,200309140nyj
PtsW,21,200309140nyj
PtsL,10,200309140nyj
YdsW,376,200309140nyj
TOW,1,200309140nyj
YdsL,387,200309140nyj
TOL,1,200309140nyj
Winner,Kansas City Chiefs,200309140kan
Loser,Pittsburgh Steelers,200309140kan
PtsW,41,200309140kan
PtsL,20,200309140kan
YdsW,282,200309140kan
TOW,2,200309140kan
YdsL,380,200309140kan
TOL,4,200309140kan
Winner,Oakland Raiders,200309140rai
Loser,Cincinnati Bengals,200309140rai
PtsW,23,200309140rai
PtsL,20,200309140rai
YdsW,237,200309140rai
TOW,0,200309140rai
YdsL,416,200309140rai
TOL,2,200309140rai
Winner,Buffalo Bills,200309140jax
Loser,Jacksonville Jaguars,200309140jax
PtsW,38,200309140jax
PtsL,17,200309140jax
YdsW,371,200309140jax
TOW,0,200309140jax
YdsL,287,200309140jax
TOL,0,200309140jax
Winner,Washington Redskins,200309140atl
Loser,Atlanta Falcons,200309140atl
PtsW,33,200309140atl
PtsL,31,200309140atl
YdsW,435,200309140atl
TOW,2,200309140atl
YdsL,283,200309140atl
TOL,2,200309140atl
Winner,St. Louis Rams,200309140ram
Loser,San Francisco 49ers,200309140ram
PtsW,27,200309140ram
PtsL,24,200309140ram
YdsW,278,200309140ram
TOW,4,200309140ram
YdsL,390,200309140ram
TOL,1,200309140ram
Winner,Dallas Cowboys,200309150nyg
Loser,New York Giants,200309150nyg
PtsW,35,200309150nyg
PtsL,32,200309150nyg
YdsW,403,200309150nyg
TOW,1,200309150nyg
YdsL,309,200309150nyg
TOL,3,200309150nyg
Winner,Arizona Cardinals,200309210crd
Loser,Green Bay Packers,200309210crd
PtsW,20,200309210crd
PtsL,13,200309210crd
YdsW,354,200309210crd
TOW,1,200309210crd
YdsL,311,200309210crd
TOL,2,200309210crd
Winner,Tampa Bay Buccaneers,200309210atl
Loser,Atlanta Falcons,200309210atl
PtsW,31,200309210atl
PtsL,10,200309210atl
YdsW,316,200309210atl
TOW,1,200309210atl
YdsL,136,200309210atl
TOL,5,200309210atl
Winner,New England Patriots,200309210nwe
Loser,New York Jets,200309210nwe
PtsW,23,200309210nwe
PtsL,16,200309210nwe
YdsW,294,200309210nwe
TOW,1,200309210nwe
YdsL,329,200309210nwe
TOL,1,200309210nwe
Winner,Seattle Seahawks,200309210sea
Loser,St. Louis Rams,200309210sea
PtsW,24,200309210sea
PtsL,23,200309210sea
YdsW,316,200309210sea
TOW,1,200309210sea
YdsL,308,200309210sea
TOL,3,200309210sea
Winner,Miami Dolphins,200309210mia
Loser,Buffalo Bills,200309210mia
PtsW,17,200309210mia
PtsL,7,200309210mia
YdsW,313,200309210mia
TOW,3,200309210mia
YdsL,118,200309210mia
TOL,3,200309210mia
Winner,Baltimore Ravens,200309210sdg
Loser,San Diego Chargers,200309210sdg
PtsW,24,200309210sdg
PtsL,10,200309210sdg
YdsW,249,200309210sdg
TOW,1,200309210sdg
YdsL,389,200309210sdg
TOL,3,200309210sdg
Winner,Indianapolis Colts,200309210clt
Loser,Jacksonville Jaguars,200309210clt
PtsW,23,200309210clt
PtsL,13,200309210clt
YdsW,289,200309210clt
TOW,1,200309210clt
YdsL,266,200309210clt
TOL,1,200309210clt
Winner,Cleveland Browns,200309210sfo
Loser,San Francisco 49ers,200309210sfo
PtsW,13,200309210sfo
PtsL,12,200309210sfo
YdsW,251,200309210sfo
TOW,2,200309210sfo
YdsL,265,200309210sfo
TOL,1,200309210sfo
Winner,Tennessee Titans,200309210oti
Loser,New Orleans Saints,200309210oti
PtsW,27,200309210oti
PtsL,12,200309210oti
YdsW,385,200309210oti
TOW,1,200309210oti
YdsL,188,200309210oti
TOL,2,200309210oti
Winner,New York Giants,200309210was
Loser,Washington Redskins,200309210was
PtsW,24,200309210was
PtsL,21,200309210was
YdsW,399,200309210was
TOW,0,200309210was
YdsL,456,200309210was
TOL,1,200309210was
Winner,Minnesota Vikings,200309210det
Loser,Detroit Lions,200309210det
PtsW,23,200309210det
PtsL,13,200309210det
YdsW,414,200309210det
TOW,1,200309210det
YdsL,302,200309210det
TOL,3,200309210det
Winner,Pittsburgh Steelers,200309210cin
Loser,Cincinnati Bengals,200309210cin
PtsW,17,200309210cin
PtsL,10,200309210cin
YdsW,376,200309210cin
TOW,1,200309210cin
YdsL,182,200309210cin
TOL,1,200309210cin
Winner,Kansas City Chiefs,200309210htx
Loser,Houston Texans,200309210htx
PtsW,42,200309210htx
PtsL,14,200309210htx
YdsW,426,200309210htx
TOW,2,200309210htx
YdsL,316,200309210htx
TOL,4,200309210htx
Winner,Denver Broncos,200309220den
Loser,Oakland Raiders,200309220den
PtsW,31,200309220den
PtsL,10,200309220den
YdsW,383,200309220den
TOW,1,200309220den
YdsL,195,200309220den
TOL,1,200309220den
Winner,Dallas Cowboys,200309280nyj
Loser,New York Jets,200309280nyj
PtsW,17,200309280nyj
PtsL,6,200309280nyj
YdsW,360,200309280nyj
TOW,1,200309280nyj
YdsL,285,200309280nyj
TOL,2,200309280nyj
Winner,Oakland Raiders,200309280rai
Loser,San Diego Chargers,200309280rai
PtsW,34,200309280rai
PtsL,31,200309280rai
YdsW,448,200309280rai
TOW,2,200309280rai
YdsL,430,200309280rai
TOL,1,200309280rai
Winner,Indianapolis Colts,200309280nor
Loser,New Orleans Saints,200309280nor
PtsW,55,200309280nor
PtsL,21,200309280nor
YdsW,418,200309280nor
TOW,0,200309280nor
YdsL,363,200309280nor
TOL,4,200309280nor
Winner,Denver Broncos,200309280den
Loser,Detroit Lions,200309280den
PtsW,20,200309280den
PtsL,16,200309280den
YdsW,332,200309280den
TOW,1,200309280den
YdsL,285,200309280den
TOL,0,200309280den
Winner,Minnesota Vikings,200309280min
Loser,San Francisco 49ers,200309280min
PtsW,35,200309280min
PtsL,7,200309280min
YdsW,354,200309280min
TOW,0,200309280min
YdsL,372,200309280min
TOL,3,200309280min
Winner,Tennessee Titans,200309280pit
Loser,Pittsburgh Steelers,200309280pit
PtsW,30,200309280pit
PtsL,13,200309280pit
YdsW,198,200309280pit
TOW,0,200309280pit
YdsL,376,200309280pit
TOL,2,200309280pit
Winner,Kansas City Chiefs,200309280rav
Loser,Baltimore Ravens,200309280rav
PtsW,17,200309280rav
PtsL,10,200309280rav
YdsW,265,200309280rav
TOW,0,200309280rav
YdsL,326,200309280rav
TOL,4,200309280rav
Winner,St. Louis Rams,200309280ram
Loser,Arizona Cardinals,200309280ram
