Vegas Line,Kansas City Chiefs -8.0,199809060kan
Over/Under,41.0 (under),199809060kan
Stadium,The Meadowlands,199809060nyg
Start Time,1:00pm,199809060nyg
Surface,astroturf,199809060nyg
Weather,"80 degrees, relative humidity 42%, wind 12 mph",199809060nyg
Vegas Line,New York Giants -2.5,199809060nyg
Over/Under,36.5 (over),199809060nyg
Stadium,3Com Park,199809060sfo
Start Time,1:15pm,199809060sfo
Surface,grass,199809060sfo
Weather,"70 degrees, relative humidity 70%, wind 14 mph",199809060sfo
Vegas Line,San Francisco 49ers -7.5,199809060sfo
Over/Under,44.0 (over),199809060sfo
Stadium,Cinergy Field,199809060cin
Start Time,1:00pm,199809060cin
Surface,astroturf,199809060cin
Weather,"81 degrees, relative humidity 62%, wind 8 mph",199809060cin
Vegas Line,Pick,199809060cin
Over/Under,44.0 (under),199809060cin
Stadium,Ericcson Stadium,199809060car
Start Time,1:00pm,199809060car
Surface,grass,199809060car
Weather,"79 degrees, relative humidity 76%, wind 5 mph",199809060car
Vegas Line,Carolina Panthers -4.5,199809060car
Over/Under,38.5 (under),199809060car
Stadium,Mile High Stadium,199809070den
Start Time,6:20pm,199809070den
Surface,grass,199809070den
Weather,"70 degrees, relative humidity 46%, wind 9 mph",199809070den
Vegas Line,Denver Broncos -7.0,199809070den
Over/Under,45.5 (over),199809070den
Stadium,Louisiana Superdome (dome),199809130nor
Start Time,12:00pm,199809130nor
Surface,astroturf,199809130nor
Weather,"72 degrees, no wind",199809130nor
Vegas Line,Carolina Panthers -4.0,199809130nor
Over/Under,35.0 (under),199809130nor
Stadium,The Meadowlands,199809130nyj
Start Time,1:00pm,199809130nyj
Surface,astroturf,199809130nyj
Weather,"75 degrees, relative humidity 60%, wind 9 mph",199809130nyj
Vegas Line,New York Jets -5.5,199809130nyj
Over/Under,44.5 (under),199809130nyj
Stadium,Seattle Kingdome (dome),199809130sea
Start Time,1:15pm,199809130sea
Surface,astroturf,199809130sea
Weather,"72 degrees, no wind",199809130sea
Vegas Line,Seattle Seahawks -8.0,199809130sea
Over/Under,44.5 (over),199809130sea
Stadium,Vanderbilt Stadium,199809130oti
Start Time,12:00pm,199809130oti
Surface,grass,199809130oti
Weather,"76 degrees, relative humidity 47%, wind 4 mph",199809130oti
Vegas Line,Tennessee Oilers -7.5,199809130oti
Over/Under,40.0 (under),199809130oti
Stadium,Network Associates Coliseum,199809130rai
Start Time,1:15pm,199809130rai
Surface,grass,199809130rai
Weather,"72 degrees, relative humidity 59%, wind 11 mph",199809130rai
Vegas Line,Oakland Raiders -2.0,199809130rai
Over/Under,40.5 (under),199809130rai
Stadium,Alltel Stadium,199809130jax
Start Time,1:00pm,199809130jax
Surface,grass,199809130jax
Weather,"79 degrees, relative humidity 73%, wind 6 mph",199809130jax
Vegas Line,Jacksonville Jaguars -3.5,199809130jax
Over/Under,42.5 (under),199809130jax
Stadium,Pro Player Stadium,199809130mia
Start Time,1:00pm,199809130mia
Surface,grass,199809130mia
Weather,"82 degrees, relative humidity 62%, wind 12 mph",199809130mia
Vegas Line,Miami Dolphins -7.5,199809130mia
Over/Under,38.0 (under),199809130mia
Stadium,Mile High Stadium,199809130den
Start Time,2:15pm,199809130den
Surface,grass,199809130den
Weather,"64 degrees, relative humidity 65%, wind 14 mph",199809130den
Vegas Line,Denver Broncos -7.5,199809130den
Over/Under,44.0 (over),199809130den
Stadium,Foxboro Stadium,199809130nwe
Start Time,8:20pm,199809130nwe
Surface,grass,199809130nwe
Weather,"66 degrees, relative humidity 76%, wind 10 mph",199809130nwe
Vegas Line,New England Patriots -10.5,199809130nwe
Over/Under,39.5 (under),199809130nwe
Stadium,Lambeau Field,199809130gnb
Start Time,12:00pm,199809130gnb
Surface,grass,199809130gnb
Weather,"70 degrees, relative humidity 79%, wind 5 mph",199809130gnb
Vegas Line,Green Bay Packers -7.5,199809130gnb
Over/Under,39.0 (under),199809130gnb
Stadium,TWA Dome (dome),199809130ram
Start Time,12:00pm,199809130ram
Surface,astroturf,199809130ram
Weather,"72 degrees, no wind",199809130ram
Vegas Line,Minnesota Vikings -7.5,199809130ram
Over/Under,43.0 (over),199809130ram
Stadium,Three Rivers Stadium,199809130pit
Start Time,1:00pm,199809130pit
Surface,astroturf,199809130pit
Weather,"73 degrees, relative humidity 59%, wind 4 mph",199809130pit
Vegas Line,Pittsburgh Steelers -11.5,199809130pit
Over/Under,42.0 (under),199809130pit
Stadium,Georgia Dome (dome),199809130atl
Start Time,1:00pm,199809130atl
Surface,astroturf,199809130atl
Weather,"72 degrees, no wind",199809130atl
Vegas Line,Atlanta Falcons -8.5,199809130atl
Over/Under,38.5 (under),199809130atl
Stadium,Pontiac Silverdome (dome),199809130det
Start Time,1:00pm,199809130det
Surface,astroturf,199809130det
Weather,"72 degrees, no wind",199809130det
Vegas Line,Detroit Lions -7.0,199809130det
Over/Under,44.5 (over),199809130det
Stadium,Jack Kent Cooke Stadium,199809140was
Start Time,8:20pm,199809140was
Surface,grass,199809140was
Weather,"78 degrees, relative humidity 69%, wind 10 mph",199809140was
Vegas Line,San Francisco 49ers -4.5,199809140was
Over/Under,43.5 (over),199809140was
Stadium,Sun Devil Stadium,199809200crd
Start Time,6:20pm,199809200crd
Surface,grass,199809200crd
Weather,"90 degrees, relative humidity 27%, wind 7 mph",199809200crd
Vegas Line,Arizona Cardinals -4.5,199809200crd
Over/Under,39.0 (under),199809200crd
Stadium,Cinergy Field,199809200cin
Start Time,1:00pm,199809200cin
Surface,astroturf,199809200cin
Weather,"74 degrees, relative humidity 82%, wind 7 mph",199809200cin
Vegas Line,Green Bay Packers -7.0,199809200cin
Over/Under,44.5 (under),199809200cin
Stadium,Raymond James Stadium,199809200tam
Start Time,4:05pm,199809200tam
Surface,grass,199809200tam
Weather,"78 degrees, relative humidity 94%, wind 7 mph",199809200tam
Vegas Line,Tampa Bay Buccaneers -7.5,199809200tam
Over/Under,37.0 (over),199809200tam
Stadium,The Meadowlands,199809200nyj
Start Time,1:00pm,199809200nyj
Surface,astroturf,199809200nyj
Weather,"73 degrees, relative humidity 76%, wind 8 mph",199809200nyj
Vegas Line,New York Jets -9.0,199809200nyj
Over/Under,40.5 (over),199809200nyj
Stadium,Alltel Stadium,199809200jax
Start Time,4:15pm,199809200jax
Surface,grass,199809200jax
Weather,"81 degrees, relative humidity 90%, wind 9 mph",199809200jax
Vegas Line,Jacksonville Jaguars -7.0,199809200jax
Over/Under,42.0 (under),199809200jax
Stadium,Arrowhead Stadium,199809200kan
Start Time,12:00pm,199809200kan
Surface,grass,199809200kan
Weather,"71 degrees, relative humidity 86%, wind 10 mph",199809200kan
Vegas Line,Kansas City Chiefs -10.0,199809200kan
Over/Under,37.0 (under),199809200kan
Stadium,Hubert H. Humphrey Metrodome (dome),199809200min
Start Time,12:00pm,199809200min
Surface,astroturf,199809200min
Weather,"72 degrees, no wind",199809200min
Vegas Line,Minnesota Vikings -6.5,199809200min
Over/Under,44.0 (under),199809200min
Stadium,Foxboro Stadium,199809200nwe
Start Time,1:00pm,199809200nwe
Surface,grass,199809200nwe
Weather,"68 degrees, relative humidity 87%, wind 10 mph",199809200nwe
Vegas Line,New England Patriots -6.5,199809200nwe
Over/Under,40.0 (over),199809200nwe
Stadium,Rich Stadium,199809200buf
Start Time,1:00pm,199809200buf
Surface,astroturf,199809200buf
Weather,"72 degrees, relative humidity 82%, wind 10 mph",199809200buf
Vegas Line,Buffalo Bills -4.5,199809200buf
Over/Under,38.5 (over),199809200buf
Stadium,Pro Player Stadium,199809200mia
Start Time,1:00pm,199809200mia
Surface,grass,199809200mia
Weather,"84 degrees, relative humidity 80%, wind 8 mph",199809200mia
Vegas Line,Miami Dolphins -2.5,199809200mia
Over/Under,37.5 (under),199809200mia
Stadium,Network Associates Coliseum,199809200rai
Start Time,1:15pm,199809200rai
Surface,grass,199809200rai
Weather,"64 degrees, relative humidity 68%, wind 10 mph",199809200rai
Vegas Line,Denver Broncos -7.0,199809200rai
Over/Under,45.0 (over),199809200rai
Stadium,Seattle Kingdome (dome),199809200sea
Start Time,1:05pm,199809200sea
Surface,astroturf,199809200sea
Weather,"72 degrees, no wind",199809200sea
Vegas Line,Seattle Seahawks -8.5,199809200sea
Over/Under,43.0 (under),199809200sea
Stadium,The Meadowlands,199809210nyg
Start Time,8:20pm,199809210nyg
Surface,astroturf,199809210nyg
Weather,"75 degrees, relative humidity 76%, wind 10 mph",199809210nyg
Vegas Line,New York Giants -4.0,199809210nyg
Over/Under,37.0 (over),199809210nyg
Stadium,Ericcson Stadium,199809270car
Start Time,1:00pm,199809270car
Surface,grass,199809270car
Weather,"73 degrees, relative humidity 75%, wind 5 mph",199809270car
Vegas Line,Green Bay Packers -7.0,199809270car
Over/Under,37.5 (over),199809270car
Stadium,3Com Park,199809270sfo
Start Time,1:15pm,199809270sfo
Surface,grass,199809270sfo
Weather,"59 degrees, relative humidity 82%, wind 4 mph",199809270sfo
Vegas Line,San Francisco 49ers -11.0,199809270sfo
Over/Under,45.0 (over),199809270sfo
Stadium,Ravens Stadium at Camden Yards,199809270rav
Start Time,8:20pm,199809270rav
Surface,grass,199809270rav
Weather,"79 degrees, relative humidity 60%, wind 11 mph",199809270rav
Vegas Line,Baltimore Ravens -4.5,199809270rav
Over/Under,40.5 (over),199809270rav
Stadium,Soldier Field (I),199809270chi
Start Time,3:15pm,199809270chi
Surface,grass,199809270chi
Weather,"78 degrees, relative humidity 63%, wind 12 mph",199809270chi
Vegas Line,Minnesota Vikings -6.5,199809270chi
Over/Under,40.0 (over),199809270chi
Stadium,Veterans Stadium,199809270phi
Start Time,1:00pm,199809270phi
Surface,astroturf,199809270phi
Weather,"78 degrees, relative humidity 70%, wind 11 mph",199809270phi
Vegas Line,Kansas City Chiefs -8.0,199809270phi
Over/Under,36.0 (over),199809270phi
Stadium,Three Rivers Stadium,199809270pit
Start Time,4:05pm,199809270pit
Surface,astroturf,199809270pit
Weather,"76 degrees, relative humidity 65%, wind 11 mph",199809270pit
Vegas Line,Pittsburgh Steelers -3.0,199809270pit
Over/Under,39.5 (under),199809270pit
Stadium,RCA Dome (dome),199809270clt
Start Time,1:00pm,199809270clt
Surface,astroturf,199809270clt
Weather,"72 degrees, no wind",199809270clt
Vegas Line,Pick,199809270clt
Over/Under,35.5 (under),199809270clt
Stadium,Texas Stadium,199809270dal
Start Time,12:00pm,199809270dal
Surface,astroturf,199809270dal
Weather,"84 degrees, relative humidity 72%, wind 9 mph",199809270dal
Vegas Line,Dallas Cowboys -5.0,199809270dal
Over/Under,41.5 (under),199809270dal
Stadium,Jack Kent Cooke Stadium,199809270was
Start Time,1:00pm,199809270was
Surface,grass,199809270was
Weather,"80 degrees, relative humidity 60%, wind 12 mph",199809270was
Vegas Line,Denver Broncos -6.5,199809270was
Over/Under,44.0 (over),199809270was
Stadium,Qualcomm Stadium,199809270sdg
Start Time,1:15pm,199809270sdg
Surface,grass,199809270sdg
Weather,"66 degrees, relative humidity 69%, wind 7 mph",199809270sdg
Vegas Line,New York Giants -1.0,199809270sdg
Over/Under,35.0 (over),199809270sdg
Stadium,TWA Dome (dome),199809270ram
Start Time,12:00pm,199809270ram
Surface,astroturf,199809270ram
Weather,"72 degrees, no wind",199809270ram
Vegas Line,St. Louis Rams -3.0,199809270ram
Over/Under,41.0 (under),199809270ram
Stadium,Vanderbilt Stadium,199809270oti
Start Time,12:00pm,199809270oti
Surface,grass,199809270oti
Weather,"81 degrees, relative humidity 66%, wind 6 mph",199809270oti
Vegas Line,Jacksonville Jaguars -3.0,199809270oti
Over/Under,41.0 (over),199809270oti
Stadium,Pontiac Silverdome (dome),199809280det
Start Time,8:20pm,199809280det
Surface,astroturf,199809280det
Weather,"72 degrees, no wind",199809280det
Vegas Line,Tampa Bay Buccaneers -1.5,199809280det
Over/Under,39.5 (under),199809280det
Stadium,Rich Stadium,199810040buf
Start Time,1:00pm,199810040buf
Surface,astroturf,199810040buf
Weather,"50 degrees, relative humidity 68%, wind 9 mph",199810040buf
Vegas Line,San Francisco 49ers -10.0,199810040buf
Over/Under,45.0 (over),199810040buf
Stadium,The Meadowlands,199810040nyj
Start Time,1:00pm,199810040nyj
Surface,astroturf,199810040nyj
Weather,"55 degrees, relative humidity 70%, wind 8 mph",199810040nyj
Vegas Line,New York Jets -2.5,199810040nyj
Over/Under,40.0 (under),199810040nyj
Stadium,Louisiana Superdome (dome),199810040nor
Start Time,12:00pm,199810040nor
Surface,astroturf,199810040nor
Weather,"72 degrees, no wind",199810040nor
Vegas Line,New England Patriots -7.0,199810040nor
Over/Under,36.0 (over),199810040nor
Stadium,Georgia Dome (dome),199810040atl
Start Time,1:00pm,199810040atl
Surface,astroturf,199810040atl
Weather,"72 degrees, no wind",199810040atl
Vegas Line,Atlanta Falcons -3.0,199810040atl
Over/Under,39.0 (over),199810040atl
Stadium,Mile High Stadium,199810040den
Start Time,2:15pm,199810040den
Surface,grass,199810040den
Weather,"47 degrees, relative humidity 85%, wind 14 mph",199810040den
Vegas Line,Denver Broncos -15.5,199810040den
Over/Under,42.5 (over),199810040den
Stadium,Raymond James Stadium,199810040tam
Start Time,4:15pm,199810040tam
Surface,grass,199810040tam
Weather,"80 degrees, relative humidity 81%, wind 6 mph",199810040tam
Vegas Line,Tampa Bay Buccaneers -4.0,199810040tam
Over/Under,35.0 (under),199810040tam
Stadium,Sun Devil Stadium,199810040crd
Start Time,2:05pm,199810040crd
Surface,grass,199810040crd
Weather,"80 degrees, relative humidity 31%, wind 10 mph",199810040crd
Vegas Line,Arizona Cardinals -2.5,199810040crd
Over/Under,41.5 (over),199810040crd
Stadium,Soldier Field (I),199810040chi
Start Time,12:00pm,199810040chi
Surface,grass,199810040chi
Weather,"58 degrees, relative humidity 74%, wind 17 mph",199810040chi
Vegas Line,Chicago Bears -2.0,199810040chi
Over/Under,38.0 (over),199810040chi
Stadium,RCA Dome (dome),199810040clt
Start Time,1:00pm,199810040clt
Surface,astroturf,199810040clt
Weather,"72 degrees, no wind",199810040clt
Vegas Line,Indianapolis Colts -1.0,199810040clt
Over/Under,36.5 (under),199810040clt
Stadium,Jack Kent Cooke Stadium,199810040was
Start Time,1:00pm,199810040was
Surface,grass,199810040was
Weather,"56 degrees, relative humidity 88%, wind 13 mph",199810040was
Vegas Line,Washington Redskins -1.0,199810040was
Over/Under,38.5 (over),199810040was
Stadium,Arrowhead Stadium,199810040kan
Start Time,7:20pm,199810040kan
Surface,grass,199810040kan
Weather,"57 degrees, relative humidity 93%, wind 19 mph",199810040kan
Vegas Line,Kansas City Chiefs -4.0,199810040kan
Over/Under,36.5 (under),199810040kan
Stadium,Lambeau Field,199810050gnb
Start Time,7:20pm,199810050gnb
Surface,grass,199810050gnb
Weather,"54 degrees, relative humidity 84%, wind 14 mph",199810050gnb
Vegas Line,Green Bay Packers -7.0,199810050gnb
Over/Under,47.0 (over),199810050gnb
Stadium,The Meadowlands,199810110nyg
Start Time,8:20pm,199810110nyg
Surface,astroturf,199810110nyg
Weather,"64 degrees, relative humidity 73%, wind 15 mph",199810110nyg
Vegas Line,New York Giants -2.5,199810110nyg
Over/Under,37.5 (over),199810110nyg
Stadium,Cinergy Field,199810110cin
Start Time,1:00pm,199810110cin
Surface,astroturf,199810110cin
Weather,"56 degrees, relative humidity 74%, wind 6 mph",199810110cin
Vegas Line,Pittsburgh Steelers -2.5,199810110cin
Over/Under,40.5 (over),199810110cin
Stadium,Ravens Stadium at Camden Yards,199810110rav
Start Time,1:00pm,199810110rav
Surface,grass,199810110rav
Weather,"60 degrees, relative humidity 70%, wind 9 mph",199810110rav
Vegas Line,Baltimore Ravens -3.5,199810110rav
Over/Under,41.0 (under),199810110rav
Stadium,Texas Stadium,199810110dal
Start Time,12:00pm,199810110dal
Surface,astroturf,199810110dal
Weather,"68 degrees, relative humidity 69%, wind 9 mph",199810110dal
Vegas Line,Dallas Cowboys -7.0,199810110dal
Over/Under,39.0 (over),199810110dal
Stadium,TWA Dome (dome),199810110ram
Start Time,3:15pm,199810110ram
Surface,astroturf,199810110ram
Weather,"72 degrees, no wind",199810110ram
Vegas Line,New York Jets -3.0,199810110ram
Over/Under,43.0 (under),199810110ram
Stadium,RCA Dome (dome),199810110clt
Start Time,1:00pm,199810110clt
Surface,astroturf,199810110clt
Weather,"72 degrees, no wind",199810110clt
Vegas Line,Buffalo Bills -3.0,199810110clt
Over/Under,37.0 (over),199810110clt
Stadium,Louisiana Superdome (dome),199810110nor
Start Time,12:00pm,199810110nor
Surface,astroturf,199810110nor
Weather,"72 degrees, no wind",199810110nor
Vegas Line,San Francisco 49ers -10.5,199810110nor
Over/Under,43.0 (under),199810110nor
Stadium,Foxboro Stadium,199810110nwe
Start Time,1:00pm,199810110nwe
Surface,grass,199810110nwe
Weather,"58 degrees, relative humidity 95%, wind 18 mph",199810110nwe
Vegas Line,New England Patriots -3.0,199810110nwe
Over/Under,37.5 (over),199810110nwe
Stadium,Seattle Kingdome (dome),199810110sea
Start Time,1:15pm,199810110sea
Surface,astroturf,199810110sea
Weather,"72 degrees, no wind",199810110sea
Vegas Line,Denver Broncos -6.5,199810110sea
Over/Under,45.0 (under),199810110sea
Stadium,Sun Devil Stadium,199810110crd
Start Time,2:05pm,199810110crd
Surface,grass,199810110crd
Weather,"77 degrees, relative humidity 20%, wind 5 mph",199810110crd
Vegas Line,Arizona Cardinals -3.0,199810110crd
Over/Under,42.5 (under),199810110crd
Stadium,Network Associates Coliseum,199810110rai
Start Time,1:15pm,199810110rai
Surface,grass,199810110rai
Weather,"61 degrees, relative humidity 60%, wind 7 mph",199810110rai
Vegas Line,Oakland Raiders -5.0,199810110rai
Over/Under,36.5 (under),199810110rai
Stadium,Veterans Stadium,199810110phi
Start Time,1:00pm,199810110phi
Surface,astroturf,199810110phi
Weather,"63 degrees, relative humidity 65%, wind 14 mph",199810110phi
Vegas Line,Washington Redskins -2.5,199810110phi
Over/Under,39.0 (under),199810110phi
Stadium,Alltel Stadium,199810120jax
Start Time,8:20pm,199810120jax
Surface,grass,199810120jax
Weather,"80 degrees, relative humidity 81%, wind 11 mph",199810120jax
Vegas Line,Jacksonville Jaguars -6.5,199810120jax
Over/Under,40.0 (over),199810120jax
Stadium,Pontiac Silverdome (dome),199810150det
Start Time,8:15pm,199810150det
Surface,astroturf,199810150det
Weather,"72 degrees, no wind",199810150det
Vegas Line,Green Bay Packers -7.0,199810150det
Over/Under,44.0 (over),199810150det
Stadium,Hubert H. Humphrey Metrodome (dome),199810180min
Start Time,12:00pm,199810180min
Surface,astroturf,199810180min
Weather,"72 degrees, no wind",199810180min
Vegas Line,Minnesota Vikings -13.5,199810180min
Over/Under,46.0 (over),199810180min
Stadium,Vanderbilt Stadium,199810180oti
Start Time,12:00pm,199810180oti
Surface,grass,199810180oti
Weather,"69 degrees, relative humidity 61%, wind 12 mph",199810180oti
Vegas Line,Tennessee Oilers -3.0,199810180oti
Over/Under,39.5 (over),199810180oti
Stadium,Georgia Dome (dome),199810180atl
Start Time,1:00pm,199810180atl
Surface,astroturf,199810180atl
Weather,"72 degrees, no wind",199810180atl
Vegas Line,Atlanta Falcons -7.0,199810180atl
Over/Under,37.5 (over),199810180atl
Stadium,Three Rivers Stadium,199810180pit
Start Time,1:00pm,199810180pit
Surface,astroturf,199810180pit
Weather,"65 degrees, relative humidity 62%, wind 11 mph",199810180pit
Vegas Line,Pittsburgh Steelers -6.0,199810180pit
Over/Under,37.0 (under),199810180pit
Stadium,Raymond James Stadium,199810180tam
Start Time,1:00pm,199810180tam
Surface,grass,199810180tam
Weather,"77 degrees, relative humidity 76%, wind 8 mph",199810180tam
Vegas Line,Tampa Bay Buccaneers -7.0,199810180tam
Over/Under,37.0 (under),199810180tam
Stadium,Pro Player Stadium,199810180mia
Start Time,4:15pm,199810180mia
Surface,grass,199810180mia
Weather,"81 degrees, relative humidity 68%, wind 17 mph",199810180mia
Vegas Line,Miami Dolphins -7.0,199810180mia
Over/Under,39.5 (under),199810180mia
Stadium,Rich Stadium,199810180buf
Start Time,1:00pm,199810180buf
Surface,astroturf,199810180buf
Weather,"68 degrees, relative humidity 56%, wind 18 mph",199810180buf
Vegas Line,Jacksonville Jaguars -3.0,199810180buf
Over/Under,42.5 (under),199810180buf
Stadium,Qualcomm Stadium,199810180sdg
Start Time,1:15pm,199810180sdg
Surface,grass,199810180sdg
Weather,"66 degrees, relative humidity 38%, wind 8 mph",199810180sdg
Vegas Line,San Diego Chargers -3.0,199810180sdg
Over/Under,34.0 (under),199810180sdg
Stadium,Soldier Field (I),199810180chi
Start Time,3:15pm,199810180chi
Surface,grass,199810180chi
Weather,"58 degrees, relative humidity 85%, wind 16 mph",199810180chi
Vegas Line,Dallas Cowboys -3.0,199810180chi
Over/Under,40.5 (under),199810180chi
Stadium,The Meadowlands,199810180nyg
Start Time,1:00pm,199810180nyg
Surface,astroturf,199810180nyg
Weather,"64 degrees, relative humidity 72%, wind 11 mph",199810180nyg
Vegas Line,New York Giants -2.5,199810180nyg
Over/Under,37.0 (over),199810180nyg
Stadium,3Com Park,199810180sfo
Start Time,1:05pm,199810180sfo
Surface,grass,199810180sfo
Weather,"58 degrees, relative humidity 67%, wind 12 mph",199810180sfo
Vegas Line,San Francisco 49ers -18.0,199810180sfo
Over/Under,44.5 (over),199810180sfo
Stadium,Foxboro Stadium,199810190nwe
Start Time,8:20pm,199810190nwe
Surface,grass,199810190nwe
Weather,"64 degrees, relative humidity 63%, wind 18 mph",199810190nwe
Vegas Line,New England Patriots -6.5,199810190nwe
Over/Under,43.5 (under),199810190nwe
Stadium,Ericcson Stadium,199810250car
Start Time,8:20pm,199810250car
Surface,grass,199810250car
Weather,"55 degrees, relative humidity 63%, wind 2 mph",199810250car
Vegas Line,Carolina Panthers -1.5,199810250car
Over/Under,38.0 (over),199810250car
Stadium,Network Associates Coliseum,199810250rai
Start Time,1:15pm,199810250rai
Surface,grass,199810250rai
Weather,"61 degrees, relative humidity 64%, wind 10 mph",199810250rai
Vegas Line,Oakland Raiders -2.5,199810250rai
Over/Under,39.5 (under),199810250rai
Stadium,Louisiana Superdome (dome),199810250nor
Start Time,12:00pm,199810250nor
Surface,astroturf,199810250nor
Weather,"72 degrees, no wind",199810250nor
Vegas Line,Tampa Bay Buccaneers -3.0,199810250nor
Over/Under,35.0 (under),199810250nor
Stadium,The Meadowlands,199810250nyj
Start Time,1:00pm,199810250nyj
Surface,astroturf,199810250nyj
Weather,"64 degrees, relative humidity 46%, wind 11 mph",199810250nyj
Vegas Line,New York Jets -6.5,199810250nyj
Over/Under,41.5 (under),199810250nyj
Stadium,Pro Player Stadium,199810250mia
Start Time,1:00pm,199810250mia
Surface,grass,199810250mia
Weather,"78 degrees, relative humidity 64%, wind 14 mph",199810250mia
Vegas Line,Miami Dolphins -2.0,199810250mia
Over/Under,36.5 (under),199810250mia
Stadium,Lambeau Field,199810250gnb
Start Time,12:00pm,199810250gnb
Surface,grass,199810250gnb
Weather,"52 degrees, relative humidity 77%, wind 7 mph",199810250gnb
Vegas Line,Green Bay Packers -10.5,199810250gnb
Over/Under,41.5 (under),199810250gnb
Stadium,Mile High Stadium,199810250den
Start Time,2:15pm,199810250den
Surface,grass,199810250den
Weather,"50 degrees, relative humidity 46%, wind 10 mph",199810250den
Vegas Line,Denver Broncos -8.0,199810250den
Over/Under,48.0 (over),199810250den
Stadium,Pontiac Silverdome (dome),199810250det
Start Time,1:00pm,199810250det
Surface,astroturf,199810250det
Weather,"72 degrees, no wind",199810250det
Vegas Line,Minnesota Vikings -5.0,199810250det
Over/Under,47.0 (push),199810250det
Stadium,TWA Dome (dome),199810250ram
Start Time,12:00pm,199810250ram
Surface,astroturf,199810250ram
Weather,"72 degrees, no wind",199810250ram
Vegas Line,San Francisco 49ers -9.5,199810250ram
Over/Under,47.0 (under),199810250ram
Stadium,Qualcomm Stadium,199810250sdg
Start Time,1:15pm,199810250sdg
Surface,grass,199810250sdg
Weather,"65 degrees, relative humidity 80%, wind 8 mph",199810250sdg
Vegas Line,Seattle Seahawks -6.5,199810250sdg
Over/Under,35.0 (over),199810250sdg
Stadium,Vanderbilt Stadium,199810250oti
Start Time,3:05pm,199810250oti
Surface,grass,199810250oti
Weather,"57 degrees, relative humidity 55%, wind 3 mph",199810250oti
Vegas Line,Tennessee Oilers -6.0,199810250oti
Over/Under,40.5 (over),199810250oti
Stadium,Arrowhead Stadium,199810260kan
Start Time,7:20pm,199810260kan
Surface,grass,199810260kan
Weather,"63 degrees, relative humidity 78%, wind 12 mph",199810260kan
Vegas Line,Kansas City Chiefs -6.0,199810260kan
Over/Under,36.5 (under),199810260kan
Stadium,Jack Kent Cooke Stadium,199811010was
Start Time,1:00pm,199811010was
Surface,grass,199811010was
Weather,"55 degrees, relative humidity 48%, wind 9 mph",199811010was
Vegas Line,New York Giants -2.5,199811010was
Over/Under,38.0 (under),199811010was
Stadium,Raymond James Stadium,199811010tam
Start Time,1:00pm,199811010tam
Surface,grass,199811010tam
Weather,"73 degrees, relative humidity 89%, wind 4 mph",199811010tam
Vegas Line,Minnesota Vikings -6.5,199811010tam
Over/Under,39.5 (over),199811010tam
Stadium,Georgia Dome (dome),199811010atl
Start Time,1:00pm,199811010atl
Surface,astroturf,199811010atl
Weather,"72 degrees, no wind",199811010atl
Vegas Line,Atlanta Falcons -7.0,199811010atl
Over/Under,41.0 (over),199811010atl
Stadium,Ravens Stadium at Camden Yards,199811010rav
Start Time,1:00pm,199811010rav
Surface,grass,199811010rav
Weather,"48 degrees, relative humidity 52%, wind 6 mph",199811010rav
Vegas Line,Jacksonville Jaguars -3.5,199811010rav
Over/Under,42.0 (over),199811010rav
Stadium,Rich Stadium,199811010buf
Start Time,1:00pm,199811010buf
Surface,astroturf,199811010buf
Weather,"44 degrees, relative humidity 71%, wind 7 mph",199811010buf
Vegas Line,Buffalo Bills -2.5,199811010buf
Over/Under,35.0 (over),199811010buf
Stadium,Lambeau Field,199811010gnb
Start Time,3:15pm,199811010gnb
Surface,grass,199811010gnb
Weather,"49 degrees, relative humidity 73%, wind 12 mph",199811010gnb
Vegas Line,Green Bay Packers -3.0,199811010gnb
Over/Under,49.0 (over),199811010gnb
Stadium,Pontiac Silverdome (dome),199811010det
Start Time,1:00pm,199811010det
Surface,astroturf,199811010det
Weather,"72 degrees, no wind",199811010det
Vegas Line,Detroit Lions -6.0,199811010det
Over/Under,42.5 (under),199811010det
Stadium,Cinergy Field,199811010cin
Start Time,1:00pm,199811010cin
Surface,astroturf,199811010cin
Weather,"55 degrees, relative humidity 75%, wind 7 mph",199811010cin
Vegas Line,Denver Broncos -11.0,199811010cin
Over/Under,48.5 (over),199811010cin
Stadium,Three Rivers Stadium,199811010pit
Start Time,1:00pm,199811010pit
Surface,astroturf,199811010pit
Weather,"47 degrees, relative humidity 56%, wind 6 mph",199811010pit
Vegas Line,Pittsburgh Steelers -5.5,199811010pit
Over/Under,37.0 (over),199811010pit
Stadium,Ericcson Stadium,199811010car
Start Time,1:00pm,199811010car
Surface,grass,199811010car
Weather,"61 degrees, relative humidity 63%, wind 6 mph",199811010car
Vegas Line,Carolina Panthers -3.0,199811010car
Over/Under,36.0 (over),199811010car
Stadium,Seattle Kingdome (dome),199811010sea
Start Time,5:20pm,199811010sea
Surface,astroturf,199811010sea
Weather,"72 degrees, no wind",199811010sea
Vegas Line,Seattle Seahawks -7.0,199811010sea
Over/Under,40.0 (over),199811010sea
Stadium,RCA Dome (dome),199811010clt
Start Time,1:00pm,199811010clt
Surface,astroturf,199811010clt
Weather,"72 degrees, no wind",199811010clt
Vegas Line,New England Patriots -5.5,199811010clt
Over/Under,37.5 (under),199811010clt
Stadium,Arrowhead Stadium,199811010kan
Start Time,3:05pm,199811010kan
Surface,grass,199811010kan
